pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1786035846914,25455,Thigh,-0.016592,-0.06588,1.042856,1.19,-2.66,-0.28,-77
1786035846995,25535,Thigh,-0.016592,-0.06832,1.043832,1.47,-2.66,-0.21,-78
1786035847027,25575,Thigh,-0.014152,-0.068808,1.04676,1.19,-2.59,-0.14,-78
1786035847113,25655,Thigh,-0.018544,-0.067832,1.051152,1.54,-2.59,-0.07,-78
1786035847196,25735,Thigh,-0.015616,-0.067832,1.054568,1.33,-2.8,-0.21,-78
1786035847435,25935,Thigh,-0.01464,-0.069296,1.050664,1.4,-2.73,-0.07,-77
1786035847604,25975,Thigh,-0.016104,-0.06832,1.047248,1.19,-2.52,-0.21,-77
1786035847606,26015,Thigh,-0.015128,-0.067832,1.04432,1.33,-2.66,-0.28,-77
1786035847606,26055,Thigh,-0.016104,-0.069784,1.047736,1.26,-2.66,-0.14,-77
1786035847607,26095,Thigh,-0.013664,-0.067832,1.046272,1.26,-2.59,-0.07,-77
1786035847607,26135,Thigh,-0.014152,-0.06588,1.045784,1.26,-2.52,-0.14,-77
1786035847635,26175,Thigh,-0.014152,-0.06832,1.046272,1.26,-2.59,-0.21,-77
1786035847696,26255,Thigh,-0.010736,-0.067832,1.05164,1.12,-2.59,-0.35,-77
1786035847798,26335,Thigh,-0.015616,-0.063928,1.038952,1.33,-2.87,-0.49,-78
1786035847799,26375,Thigh,-0.01464,-0.065392,1.040416,1.26,-2.45,-0.21,-78
1786035847872,26415,Thigh,-0.014152,-0.067832,1.052616,1.33,-2.38,-0.14,-78
1786035847948,26496,Thigh,-0.015128,-0.066856,1.044808,1.26,-2.52,-0.14,-78
1786035848129,26695,Thigh,-0.013176,-0.067832,1.047248,1.33,-2.59,-0.21,-78
1786035848152,26735,Thigh,-0.013664,-0.06832,1.050664,1.19,-2.52,-0.14,-77
1786035848482,26895,Thigh,-0.014152,-0.069784,1.05164,1.4,-2.52,-0.07,-77
1786035848483,26935,Thigh,-0.014152,-0.067344,1.045784,1.19,-2.45,-0.07,-78
1786035848520,27015,Thigh,-0.011224,-0.069784,1.045784,1.19,-2.52,-0.14,-78
1786035848520,27055,Thigh,-0.01464,-0.067344,1.047248,1.12,-2.59,-0.21,-78
1786035848586,27136,Thigh,-0.013664,-0.066856,1.047736,1.26,-2.59,-0.14,-78
1786035848707,27255,Thigh,-0.015616,-0.066856,1.046272,1.26,-2.45,-0.21,-78
1786035848780,27335,Thigh,-0.01464,-0.069296,1.04432,1.26,-2.66,-0.14,-78
1786035848858,27415,Thigh,-0.01464,-0.067832,1.047736,1.26,-2.73,-0.35,-78
1786035848947,27495,Thigh,-0.012688,-0.064416,1.047248,1.05,-2.52,-0.14,-78
1786035849031,27575,Thigh,-0.015616,-0.066368,1.041392,1.19,-2.59,-0.21,-78
1786035849041,27615,Thigh,-0.015616,-0.069296,1.050664,1.26,-2.66,-0.28,-78
1786035849220,27776,Thigh,-0.013664,-0.066368,1.05408,1.12,-2.45,-0.07,-78
1786035849343,27895,Thigh,-0.015616,-0.06832,1.044808,1.33,-2.59,-0.21,-78
1786035849379,27935,Thigh,-0.014152,-0.070272,1.048224,1.12,-2.59,-0.28,-78
1786035849745,28055,Thigh,-0.016104,-0.07076,1.039928,1.33,-2.59,-0.21,-78
1786035849746,28095,Thigh,-0.012688,-0.066856,1.041392,1.05,-2.38,-0.14,-78
1786035849746,28135,Thigh,-0.012688,-0.06588,1.038952,1.05,-2.45,-0.07,-78
1786035849747,28175,Thigh,-0.013664,-0.066368,1.042368,1.12,-2.45,-0.14,-78
1786035849747,28215,Thigh,-0.013664,-0.067344,1.04676,1.12,-2.52,-0.28,-78
1786035849748,28255,Thigh,-0.01464,-0.06588,1.048712,1.54,-2.52,-0.14,-78
1786035849748,28295,Thigh,-0.014152,-0.066368,1.047736,1.47,-2.73,-0.14,-78
1786035849779,28335,Thigh,-0.014152,-0.069296,1.048712,1.47,-2.66,-0.07,-78
1786035849954,28455,Thigh,-0.014152,-0.071248,1.04676,1.26,-2.59,-0.28,-78
1786035849954,28495,Thigh,-0.014152,-0.067832,1.047736,1.33,-2.66,-0.14,-78
1786035849991,28535,Thigh,-0.013664,-0.06832,1.046272,1.33,-2.66,-0.21,-78
1786035850070,28615,Thigh,-0.014152,-0.069784,1.045784,1.19,-2.59,-0.28,-78
1786035850100,28655,Thigh,-0.016104,-0.067832,1.045296,1.26,-2.45,-0.28,-78
1786035850174,28735,Thigh,-0.0122,-0.069296,1.044808,1.33,-2.73,-0.14,-78
1786035850262,28815,Thigh,-0.012688,-0.067832,1.04676,1.26,-2.59,-0.28,-78
1786035850336,28895,Thigh,-0.012688,-0.067832,1.05164,1.19,-2.31,-0.14,-77
1786035850772,29135,Thigh,-0.014152,-0.06832,1.047248,1.26,-2.66,-0.28,-78
1786035850773,29175,Thigh,-0.016592,-0.069296,1.046272,1.26,-2.52,-0.21,-78
1786035850774,29215,Thigh,-0.017568,-0.06588,1.048712,1.47,-2.66,-0.07,-78
1786035850774,29255,Thigh,-0.017568,-0.070272,1.052128,1.75,-2.8,-0.14,-78
1786035850775,29295,Thigh,-0.017568,-0.067344,1.049688,1.61,-2.73,-0.14,-78
1786035850775,29335,Thigh,-0.017568,-0.07076,1.048224,1.26,-2.8,-0.14,-78
1786035850945,29495,Thigh,-0.01464,-0.06832,1.040416,1.05,-2.38,-0.07,-79
1786035850973,29535,Thigh,-0.012688,-0.066856,1.045296,1.26,-2.59,-0.07,-79
1786035851059,29615,Thigh,-0.016592,-0.070272,1.044808,1.19,-2.59,-0.21,-78
1786035851091,29655,Thigh,-0.013664,-0.069296,1.045784,1.26,-2.45,-0.14,-78
1786035851173,29735,Thigh,-0.014152,-0.067344,1.048224,1.19,-2.52,-0.21,-79
1786035851292,29855,Thigh,-0.013664,-0.066856,1.04676,1.19,-2.52,-0.14,-77
1786035851369,29935,Thigh,-0.015616,-0.066856,1.04432,1.33,-2.59,-0.28,-77
1786035851450,30015,Thigh,-0.015128,-0.067344,1.044808,1.33,-2.59,-0.07,-78
1786035851484,30055,Thigh,-0.014152,-0.06832,1.048224,1.19,-2.59,-0.14,-78
1786035851690,30175,Thigh,-0.012688,-0.064904,1.041392,0.91,-2.31,-0.14,-78
1786035851691,30215,Thigh,-0.013176,-0.06588,1.043832,1.12,-2.38,-0.14,-79
1786035851692,30255,Thigh,-0.015128,-0.069784,1.046272,1.33,-2.59,-0.21,-79
1786035851773,30336,Thigh,-0.013176,-0.067832,1.048712,1.26,-2.66,-0.21,-78
1786035851893,30455,Thigh,-0.010248,-0.066368,1.040416,1.05,-2.45,-0.21,-78
1786035851900,30495,Thigh,-0.013176,-0.06588,1.042368,1.12,-2.38,-0.07,-78
1786035852003,30575,Thigh,-0.016104,-0.066856,1.048224,1.61,-2.52,-0.21,-78
1786035852074,30655,Thigh,-0.018056,-0.072224,1.05408,1.68,-2.8,-0.14,-78
1786035852179,30775,Thigh,-0.012688,-0.067832,1.048224,1.33,-2.59,-0.21,-78
