pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1785980348493,35584,Knee,0.019032,-0.0122,1.040416,1.54,-4.06,-0.63,-74
1785980348567,35664,Knee,0.01708,-0.0122,1.039928,1.54,-4.2,-0.63,-74
1785980348573,35744,Knee,0.016104,-0.010248,1.036512,1.54,-4.06,-0.77,-74
1785980348631,35822,Knee,0.020496,-0.012688,1.038464,1.47,-4.13,-0.7,-74
1785980348711,35902,Knee,0.019032,-0.011224,1.037976,1.47,-4.13,-0.7,-73
1785980348791,35984,Knee,0.020008,-0.012688,1.038952,1.47,-4.06,-0.7,-73
1785980348872,36063,Knee,0.01952,-0.011224,1.037488,1.54,-3.99,-0.7,-73
1785980348950,36143,Knee,0.01708,-0.010248,1.037,1.54,-3.99,-0.77,-73
1785980349050,36224,Knee,0.017568,-0.0122,1.038952,1.54,-4.13,-0.77,-73
1785980349109,36304,Knee,0.020008,-0.0122,1.036024,1.61,-4.06,-0.77,-73
1785980349185,36384,Knee,0.018056,-0.012688,1.038952,1.47,-4.13,-0.7,-73
1785980349269,36464,Knee,0.020984,-0.013664,1.040904,1.61,-4.06,-0.77,-73
1785980349347,36544,Knee,0.01952,-0.012688,1.036024,1.47,-4.06,-0.63,-73
1785980349427,36625,Knee,0.017568,-0.012688,1.03944,1.54,-4.06,-0.7,-73
1785980349500,36704,Knee,0.01952,-0.013664,1.03944,1.33,-4.06,-0.7,-73
1785980349589,36784,Knee,0.021472,-0.010248,1.039928,1.47,-3.99,-0.63,-73
1785980349666,36865,Knee,0.017568,-0.0122,1.038464,1.54,-4.06,-0.63,-73
1785980349745,36944,Knee,0.020496,-0.011712,1.037488,1.54,-4.2,-0.56,-73
1785980349825,37025,Knee,0.020008,-0.011712,1.037976,1.54,-4.13,-0.63,-73
1785980349903,37106,Knee,0.01708,-0.014152,1.038952,1.54,-4.06,-0.63,-73
1785980349986,37185,Knee,0.018056,-0.011224,1.039928,1.47,-4.13,-0.63,-73
1785980350066,37266,Knee,0.018544,-0.0122,1.038464,1.54,-4.13,-0.7,-73
1785980350145,37346,Knee,0.020496,-0.012688,1.037976,1.47,-4.06,-0.77,-73
1785980350244,37426,Knee,0.020008,-0.0122,1.037976,1.47,-4.06,-0.7,-73
1785980350324,37507,Knee,0.021472,-0.011224,1.040416,1.47,-4.06,-0.63,-73
1785980350406,37587,Knee,0.018544,-0.011712,1.039928,1.47,-4.13,-0.84,-73
1785980350481,37667,Knee,0.020496,-0.011712,1.038464,1.54,-3.99,-0.7,-73
1785980350564,37747,Knee,0.020008,-0.0122,1.03944,1.61,-4.06,-0.63,-71
1785980350641,37829,Knee,0.019032,-0.0122,1.038952,1.54,-4.06,-0.7,-71
1785980350722,37909,Knee,0.018544,-0.010736,1.040416,1.47,-4.13,-0.84,-71
1785980350817,37989,Knee,0.01952,-0.014152,1.038464,1.54,-4.13,-0.63,-71
1785980350880,38068,Knee,0.020496,-0.011712,1.039928,1.54,-4.2,-0.63,-71
1785980350961,38148,Knee,0.020984,-0.012688,1.037976,1.47,-4.06,-0.63,-71
1785980351039,38229,Knee,0.019032,-0.011224,1.038952,1.54,-4.06,-0.63,-71
1785980351123,38310,Knee,0.018544,-0.011712,1.037976,1.47,-4.06,-0.77,-71
1785980351197,38391,Knee,0.020496,-0.0122,1.037,1.54,-4.06,-0.77,-71
1785980351281,38471,Knee,0.019032,-0.013176,1.040416,1.47,-4.13,-0.7,-71
1785980351356,38552,Knee,0.018544,-0.010248,1.042368,1.61,-4.06,-0.7,-71
1785980351437,38631,Knee,0.017568,-0.013176,1.037,1.47,-4.13,-0.63,-70
1785980351517,38712,Knee,0.018056,-0.011712,1.038952,1.54,-4.13,-0.7,-70
1785980351597,38791,Knee,0.018056,-0.013664,1.038952,1.61,-4.13,-0.7,-70
1785980351675,38873,Knee,0.019032,-0.011224,1.036512,1.54,-4.13,-0.7,-70
1785980351755,38953,Knee,0.019032,-0.012688,1.038464,1.47,-4.13,-0.7,-70
1785980351838,39032,Knee,0.019032,-0.012688,1.039928,1.4,-3.99,-0.63,-70
1785980351914,39112,Knee,0.01952,-0.0122,1.037976,1.4,-3.99,-0.7,-70
1785980351994,39191,Knee,0.020984,-0.012688,1.037488,1.54,-4.06,-0.77,-70
1785980352072,39272,Knee,0.017568,-0.012688,1.036024,1.54,-4.2,-0.77,-70
1785980352153,39352,Knee,0.018544,-0.0122,1.040416,1.4,-4.06,-0.63,-70
1785980352253,39432,Knee,0.017568,-0.010248,1.038952,1.54,-4.06,-0.7,-70
1785980352332,39512,Knee,0.027816,-0.013664,1.04432,1.54,-3.64,-0.7,-70
1785980352412,39593,Knee,0.019032,-0.012688,1.039928,1.61,-4.06,-0.7,-70
1785980352493,39673,Knee,0.015616,-0.008784,1.042368,1.54,-4.69,-0.84,-70
1785980352567,39754,Knee,0.023424,-0.014152,1.036024,1.47,-3.85,-0.63,-70
1785980352654,39835,Knee,0.015616,-0.013664,1.037,1.4,-4.34,-0.77,-70
1785980352729,39915,Knee,0.024888,-0.01464,1.04188,1.68,-3.43,-0.7,-70
1785980352811,39995,Knee,0.023912,-0.010736,1.037488,1.61,-3.92,-0.7,-70
1785980352889,40076,Knee,0.018544,-0.00976,1.037488,1.61,-4.55,-0.7,-70
1785980352970,40156,Knee,0.020008,-0.013176,1.035048,1.75,-4.55,-0.7,-70
1785980353049,40236,Knee,0.017568,-0.011712,1.048712,1.47,-3.99,-0.7,-70
1785980353281,40473,Knee,0.024888,-0.013176,1.032608,1.4,-4.06,-0.63,-70
1785980353383,40554,Knee,0.01952,-0.011712,1.04188,1.54,-3.92,-0.7,-70
1785980353446,40634,Knee,0.01952,-0.0122,1.04188,1.4,-4.06,-0.63,-70
1785980353524,40713,Knee,0.020984,-0.010248,1.037976,1.54,-3.99,-0.56,-70
1785980353606,40794,Knee,0.018544,-0.012688,1.040904,1.54,-4.06,-0.7,-70
1785980353687,40874,Knee,0.018544,-0.013176,1.037488,1.61,-4.2,-0.63,-70
1785980353766,40955,Knee,0.018056,-0.010736,1.039928,1.54,-4.13,-0.63,-70
1785980353846,41035,Knee,0.01708,-0.010736,1.040904,1.47,-4.06,-0.7,-70
1785980353926,41115,Knee,0.018056,-0.011712,1.038464,1.54,-4.2,-0.7,-70
1785980354003,41196,Knee,0.016104,-0.011224,1.038464,1.61,-4.06,-0.56,-70
1785980354181,41358,Knee,0.020008,-0.0122,1.038952,1.47,-4.06,-0.7,-70
